Date,Hour,LocationName,Count,WeekDay,WeekNum,Month,Year
10/09/2008,13:00,Headrow,2065,Wednesday,37,September,2008
10/09/2008,14:00,Headrow,1553,Wednesday,37,September,2008
10/09/2008,15:00,Headrow,1401,Wednesday,37,September,2008
10/09/2008,16:00,Headrow,1354,Wednesday,37,September,2008
10/09/2008,17:00,Headrow,1157,Wednesday,37,September,2008
10/09/2008,18:00,Headrow,607,Wednesday,37,September,2008
10/09/2008,19:00,Headrow,437,Wednesday,37,September,2008
10/09/2008,20:00,Headrow,274,Wednesday,37,September,2008
10/09/2008,21:00,Headrow,247,Wednesday,37,September,2008
10/09/2008,22:00,Headrow,228,Wednesday,37,September,2008
10/09/2008,23:00,Headrow,98,Wednesday,37,September,2008
11/09/2008,00:00,Headrow,81,Thursday,37,September,2008
11/09/2008,01:00,Headrow,20,Thursday,37,September,2008
11/09/2008,02:00,Headrow,17,Thursday,37,September,2008
11/09/2008,03:00,Headrow,23,Thursday,37,September,2008
11/09/2008,04:00,Headrow,0,Thursday,37,September,2008
11/09/2008,05:00,Headrow,12,Thursday,37,September,2008
11/09/2008,06:00,Headrow,65,Thursday,37,September,2008
11/09/2008,07:00,Headrow,207,Thursday,37,September,2008
11/09/2008,08:00,Headrow,466,Thursday,37,September,2008
11/09/2008,09:00,Headrow,603,Thursday,37,September,2008
11/09/2008,10:00,Headrow,766,Thursday,37,September,2008
11/09/2008,11:00,Headrow,1052,Thursday,37,September,2008
11/09/2008,12:00,Headrow,1958,Thursday,37,September,2008
11/09/2008,13:00,Headrow,2104,Thursday,37,September,2008
11/09/2008,14:00,Headrow,1787,Thursday,37,September,2008
11/09/2008,15:00,Headrow,1545,Thursday,37,September,2008
11/09/2008,16:00,Headrow,1595,Thursday,37,September,2008
11/09/2008,17:00,Headrow,1311,Thursday,37,September,2008
11/09/2008,18:00,Headrow,669,Thursday,37,September,2008
11/09/2008,19:00,Headrow,440,Thursday,37,September,2008
11/09/2008,20:00,Headrow,313,Thursday,37,September,2008
11/09/2008,21:00,Headrow,201,Thursday,37,September,2008
11/09/2008,22:00,Headrow,201,Thursday,37,September,2008
11/09/2008,23:00,Headrow,109,Thursday,37,September,2008
12/09/2008,00:00,Headrow,92,Friday,37,September,2008
12/09/2008,01:00,Headrow,49,Friday,37,September,2008
12/09/2008,02:00,Headrow,48,Friday,37,September,2008
12/09/2008,03:00,Headrow,47,Friday,37,September,2008
12/09/2008,04:00,Headrow,19,Friday,37,September,2008
12/09/2008,05:00,Headrow,15,Friday,37,September,2008
12/09/2008,06:00,Headrow,87,Friday,37,September,2008
12/09/2008,07:00,Headrow,191,Friday,37,September,2008
12/09/2008,08:00,Headrow,497,Friday,37,September,2008
12/09/2008,09:00,Headrow,506,Friday,37,September,2008
12/09/2008,10:00,Headrow,891,Friday,37,September,2008
12/09/2008,11:00,Headrow,1231,Friday,37,September,2008
12/09/2008,12:00,Headrow,1949,Friday,37,September,2008
12/09/2008,13:00,Headrow,2114,Friday,37,September,2008
12/09/2008,14:00,Headrow,1736,Friday,37,September,2008
12/09/2008,15:00,Headrow,1508,Friday,37,September,2008
12/09/2008,16:00,Headrow,1789,Friday,37,September,2008
12/09/2008,17:00,Headrow,1304,Friday,37,September,2008
12/09/2008,18:00,Headrow,654,Friday,37,September,2008
12/09/2008,19:00,Headrow,396,Friday,37,September,2008
12/09/2008,20:00,Headrow,444,Friday,37,September,2008
12/09/2008,21:00,Headrow,316,Friday,37,September,2008
12/09/2008,22:00,Headrow,334,Friday,37,September,2008
12/09/2008,23:00,Headrow,254,Friday,37,September,2008
13/09/2008,00:00,Headrow,157,Saturday,37,September,2008
13/09/2008,01:00,Headrow,74,Saturday,37,September,2008
13/09/2008,02:00,Headrow,94,Saturday,37,September,2008
13/09/2008,03:00,Headrow,29,Saturday,37,September,2008
13/09/2008,04:00,Headrow,33,Saturday,37,September,2008
13/09/2008,05:00,Headrow,20,Saturday,37,September,2008
13/09/2008,06:00,Headrow,31,Saturday,37,September,2008
13/09/2008,07:00,Headrow,71,Saturday,37,September,2008
13/09/2008,08:00,Headrow,188,Saturday,37,September,2008
13/09/2008,09:00,Headrow,574,Saturday,37,September,2008
13/09/2008,10:00,Headrow,1149,Saturday,37,September,2008
13/09/2008,11:00,Headrow,1659,Saturday,37,September,2008
13/09/2008,12:00,Headrow,2333,Saturday,37,September,2008
13/09/2008,13:00,Headrow,2959,Saturday,37,September,2008
13/09/2008,14:00,Headrow,3106,Saturday,37,September,2008
13/09/2008,15:00,Headrow,2945,Saturday,37,September,2008
13/09/2008,16:00,Headrow,2440,Saturday,37,September,2008
13/09/2008,17:00,Headrow,1473,Saturday,37,September,2008
13/09/2008,18:00,Headrow,855,Saturday,37,September,2008
13/09/2008,19:00,Headrow,475,Saturday,37,September,2008
13/09/2008,20:00,Headrow,431,Saturday,37,September,2008
13/09/2008,21:00,Headrow,442,Saturday,37,September,2008
13/09/2008,22:00,Headrow,428,Saturday,37,September,2008
13/09/2008,23:00,Headrow,386,Saturday,37,September,2008
14/09/2008,00:00,Headrow,157,Sunday,37,September,2008
14/09/2008,01:00,Headrow,110,Sunday,37,September,2008
14/09/2008,02:00,Headrow,7,Sunday,37,September,2008
14/09/2008,03:00,Headrow,6,Sunday,37,September,2008
14/09/2008,04:00,Headrow,30,Sunday,37,September,2008
14/09/2008,05:00,Headrow,37,Sunday,37,September,2008
14/09/2008,06:00,Headrow,6,Sunday,37,September,2008
14/09/2008,07:00,Headrow,47,Sunday,37,September,2008
14/09/2008,08:00,Headrow,55,Sunday,37,September,2008
14/09/2008,09:00,Headrow,85,Sunday,37,September,2008
14/09/2008,10:00,Headrow,376,Sunday,37,September,2008
14/09/2008,11:00,Headrow,659,Sunday,37,September,2008
14/09/2008,12:00,Headrow,1309,Sunday,37,September,2008
14/09/2008,13:00,Headrow,1567,Sunday,37,September,2008
14/09/2008,14:00,Headrow,1589,Sunday,37,September,2008
14/09/2008,15:00,Headrow,1627,Sunday,37,September,2008
14/09/2008,16:00,Headrow,1103,Sunday,37,September,2008
14/09/2008,17:00,Headrow,531,Sunday,37,September,2008
14/09/2008,18:00,Headrow,282,Sunday,37,September,2008
14/09/2008,19:00,Headrow,219,Sunday,37,September,2008
14/09/2008,20:00,Headrow,145,Sunday,37,September,2008
14/09/2008,21:00,Headrow,97,Sunday,37,September,2008
14/09/2008,22:00,Headrow,108,Sunday,37,September,2008
14/09/2008,23:00,Headrow,42,Sunday,37,September,2008
15/09/2008,00:00,Headrow,18,Monday,38,September,2008
15/09/2008,01:00,Headrow,24,Monday,38,September,2008
15/09/2008,02:00,Headrow,15,Monday,38,September,2008
