Date,Hour,LocationName,Count,WeekDay,WeekNum,Month,Year
29/07/2009,01:00,Commercial Street at Barratts,20,Wednesday,31,July,2009
29/07/2009,02:00,Commercial Street at Barratts,46,Wednesday,31,July,2009
29/07/2009,03:00,Commercial Street at Barratts,19,Wednesday,31,July,2009
29/07/2009,04:00,Commercial Street at Barratts,6,Wednesday,31,July,2009
29/07/2009,05:00,Commercial Street at Barratts,99,Wednesday,31,July,2009
29/07/2009,06:00,Commercial Street at Barratts,88,Wednesday,31,July,2009
29/07/2009,07:00,Commercial Street at Barratts,263,Wednesday,31,July,2009
29/07/2009,08:00,Commercial Street at Barratts,784,Wednesday,31,July,2009
29/07/2009,09:00,Commercial Street at Barratts,1078,Wednesday,31,July,2009
29/07/2009,10:00,Commercial Street at Barratts,1739,Wednesday,31,July,2009
29/07/2009,11:00,Commercial Street at Barratts,2086,Wednesday,31,July,2009
29/07/2009,12:00,Commercial Street at Barratts,4169,Wednesday,31,July,2009
29/07/2009,13:00,Commercial Street at Barratts,4166,Wednesday,31,July,2009
29/07/2009,14:00,Commercial Street at Barratts,3092,Wednesday,31,July,2009
29/07/2009,15:00,Commercial Street at Barratts,2406,Wednesday,31,July,2009
29/07/2009,16:00,Commercial Street at Barratts,2186,Wednesday,31,July,2009
29/07/2009,17:00,Commercial Street at Barratts,1878,Wednesday,31,July,2009
29/07/2009,18:00,Commercial Street at Barratts,674,Wednesday,31,July,2009
29/07/2009,19:00,Commercial Street at Barratts,248,Wednesday,31,July,2009
29/07/2009,20:00,Commercial Street at Barratts,139,Wednesday,31,July,2009
29/07/2009,21:00,Commercial Street at Barratts,146,Wednesday,31,July,2009
29/07/2009,22:00,Commercial Street at Barratts,111,Wednesday,31,July,2009
29/07/2009,23:00,Commercial Street at Barratts,108,Wednesday,31,July,2009
30/07/2009,00:00,Commercial Street at Barratts,72,Thursday,31,July,2009
30/07/2009,01:00,Commercial Street at Barratts,59,Thursday,31,July,2009
30/07/2009,02:00,Commercial Street at Barratts,23,Thursday,31,July,2009
30/07/2009,03:00,Commercial Street at Barratts,18,Thursday,31,July,2009
30/07/2009,04:00,Commercial Street at Barratts,49,Thursday,31,July,2009
30/07/2009,05:00,Commercial Street at Barratts,77,Thursday,31,July,2009
30/07/2009,06:00,Commercial Street at Barratts,104,Thursday,31,July,2009
30/07/2009,07:00,Commercial Street at Barratts,216,Thursday,31,July,2009
30/07/2009,08:00,Commercial Street at Barratts,734,Thursday,31,July,2009
30/07/2009,09:00,Commercial Street at Barratts,952,Thursday,31,July,2009
30/07/2009,10:00,Commercial Street at Barratts,1253,Thursday,31,July,2009
30/07/2009,11:00,Commercial Street at Barratts,1955,Thursday,31,July,2009
30/07/2009,12:00,Commercial Street at Barratts,3566,Thursday,31,July,2009
30/07/2009,13:00,Commercial Street at Barratts,3734,Thursday,31,July,2009
30/07/2009,14:00,Commercial Street at Barratts,2718,Thursday,31,July,2009
30/07/2009,15:00,Commercial Street at Barratts,2188,Thursday,31,July,2009
30/07/2009,16:00,Commercial Street at Barratts,1951,Thursday,31,July,2009
30/07/2009,17:00,Commercial Street at Barratts,2617,Thursday,31,July,2009
30/07/2009,18:00,Commercial Street at Barratts,1479,Thursday,31,July,2009
30/07/2009,19:00,Commercial Street at Barratts,342,Thursday,31,July,2009
30/07/2009,20:00,Commercial Street at Barratts,228,Thursday,31,July,2009
30/07/2009,21:00,Commercial Street at Barratts,175,Thursday,31,July,2009
30/07/2009,22:00,Commercial Street at Barratts,115,Thursday,31,July,2009
30/07/2009,23:00,Commercial Street at Barratts,190,Thursday,31,July,2009
31/07/2009,00:00,Commercial Street at Barratts,83,Friday,31,July,2009
31/07/2009,01:00,Commercial Street at Barratts,86,Friday,31,July,2009
31/07/2009,02:00,Commercial Street at Barratts,22,Friday,31,July,2009
31/07/2009,03:00,Commercial Street at Barratts,23,Friday,31,July,2009
31/07/2009,04:00,Commercial Street at Barratts,5,Friday,31,July,2009
31/07/2009,05:00,Commercial Street at Barratts,65,Friday,31,July,2009
31/07/2009,06:00,Commercial Street at Barratts,131,Friday,31,July,2009
31/07/2009,07:00,Commercial Street at Barratts,372,Friday,31,July,2009
31/07/2009,08:00,Commercial Street at Barratts,1541,Friday,31,July,2009
31/07/2009,09:00,Commercial Street at Barratts,1814,Friday,31,July,2009
31/07/2009,10:00,Commercial Street at Barratts,2841,Friday,31,July,2009
31/07/2009,11:00,Commercial Street at Barratts,2965,Friday,31,July,2009
31/07/2009,12:00,Commercial Street at Barratts,4539,Friday,31,July,2009
31/07/2009,13:00,Commercial Street at Barratts,4498,Friday,31,July,2009
31/07/2009,14:00,Commercial Street at Barratts,3648,Friday,31,July,2009
31/07/2009,15:00,Commercial Street at Barratts,3109,Friday,31,July,2009
31/07/2009,16:00,Commercial Street at Barratts,2567,Friday,31,July,2009
31/07/2009,17:00,Commercial Street at Barratts,1842,Friday,31,July,2009
31/07/2009,18:00,Commercial Street at Barratts,723,Friday,31,July,2009
31/07/2009,19:00,Commercial Street at Barratts,360,Friday,31,July,2009
31/07/2009,20:00,Commercial Street at Barratts,321,Friday,31,July,2009
31/07/2009,21:00,Commercial Street at Barratts,257,Friday,31,July,2009
31/07/2009,22:00,Commercial Street at Barratts,243,Friday,31,July,2009
31/07/2009,23:00,Commercial Street at Barratts,182,Friday,31,July,2009
01/08/2009,00:00,Commercial Street at Barratts,230,Saturday,31,July,2009
01/08/2009,01:00,Commercial Street at Barratts,105,Saturday,31,July,2009
01/08/2009,02:00,Commercial Street at Barratts,90,Saturday,31,July,2009
01/08/2009,03:00,Commercial Street at Barratts,6,Saturday,31,July,2009
01/08/2009,04:00,Commercial Street at Barratts,23,Saturday,31,July,2009
01/08/2009,05:00,Commercial Street at Barratts,51,Saturday,31,July,2009
01/08/2009,06:00,Commercial Street at Barratts,84,Saturday,31,July,2009
01/08/2009,07:00,Commercial Street at Barratts,141,Saturday,31,July,2009
01/08/2009,08:00,Commercial Street at Barratts,410,Saturday,31,July,2009
01/08/2009,09:00,Commercial Street at Barratts,911,Saturday,31,July,2009
01/08/2009,10:00,Commercial Street at Barratts,1905,Saturday,31,July,2009
