Date,Hour,LocationName,Count,WeekDay,WeekNum,Month,Year
12/08/2010,10:00,"Dortmund Square	",1615,Thursday,32,August,2010
12/08/2010,11:00,"Dortmund Square	",1906,Thursday,32,August,2010
12/08/2010,12:00,"Dortmund Square	",3226,Thursday,32,August,2010
12/08/2010,13:00,"Dortmund Square	",3832,Thursday,32,August,2010
12/08/2010,14:00,"Dortmund Square	",2927,Thursday,32,August,2010
12/08/2010,15:00,"Dortmund Square	",2487,Thursday,32,August,2010
12/08/2010,16:00,"Dortmund Square	",2486,Thursday,32,August,2010
12/08/2010,17:00,"Dortmund Square	",2160,Thursday,32,August,2010
12/08/2010,18:00,"Dortmund Square	",1197,Thursday,32,August,2010
12/08/2010,19:00,"Dortmund Square	",612,Thursday,32,August,2010
12/08/2010,20:00,"Dortmund Square	",397,Thursday,32,August,2010
12/08/2010,21:00,"Dortmund Square	",309,Thursday,32,August,2010
12/08/2010,22:00,"Dortmund Square	",255,Thursday,32,August,2010
12/08/2010,23:00,"Dortmund Square	",220,Thursday,32,August,2010
13/08/2010,00:00,"Dortmund Square	",151,Friday,32,August,2010
13/08/2010,01:00,"Dortmund Square	",70,Friday,32,August,2010
13/08/2010,02:00,"Dortmund Square	",68,Friday,32,August,2010
13/08/2010,03:00,"Dortmund Square	",82,Friday,32,August,2010
13/08/2010,04:00,"Dortmund Square	",24,Friday,32,August,2010
13/08/2010,05:00,"Dortmund Square	",31,Friday,32,August,2010
13/08/2010,06:00,"Dortmund Square	",84,Friday,32,August,2010
13/08/2010,07:00,"Dortmund Square	",258,Friday,32,August,2010
13/08/2010,08:00,"Dortmund Square	",537,Friday,32,August,2010
13/08/2010,09:00,"Dortmund Square	",825,Friday,32,August,2010
13/08/2010,10:00,"Dortmund Square	",1601,Friday,32,August,2010
13/08/2010,11:00,"Dortmund Square	",2286,Friday,32,August,2010
13/08/2010,12:00,"Dortmund Square	",3833,Friday,32,August,2010
13/08/2010,13:00,"Dortmund Square	",3799,Friday,32,August,2010
13/08/2010,14:00,"Dortmund Square	",2577,Friday,32,August,2010
13/08/2010,15:00,"Dortmund Square	",2682,Friday,32,August,2010
13/08/2010,16:00,"Dortmund Square	",2458,Friday,32,August,2010
13/08/2010,17:00,"Dortmund Square	",1706,Friday,32,August,2010
13/08/2010,18:00,"Dortmund Square	",839,Friday,32,August,2010
13/08/2010,19:00,"Dortmund Square	",503,Friday,32,August,2010
13/08/2010,20:00,"Dortmund Square	",428,Friday,32,August,2010
13/08/2010,21:00,"Dortmund Square	",349,Friday,32,August,2010
13/08/2010,22:00,"Dortmund Square	",325,Friday,32,August,2010
13/08/2010,23:00,"Dortmund Square	",235,Friday,32,August,2010
14/08/2010,00:00,"Dortmund Square	",101,Saturday,32,August,2010
14/08/2010,01:00,"Dortmund Square	",66,Saturday,32,August,2010
14/08/2010,02:00,"Dortmund Square	",59,Saturday,32,August,2010
14/08/2010,03:00,"Dortmund Square	",67,Saturday,32,August,2010
14/08/2010,04:00,"Dortmund Square	",20,Saturday,32,August,2010
14/08/2010,05:00,"Dortmund Square	",44,Saturday,32,August,2010
14/08/2010,06:00,"Dortmund Square	",60,Saturday,32,August,2010
14/08/2010,07:00,"Dortmund Square	",131,Saturday,32,August,2010
14/08/2010,08:00,"Dortmund Square	",236,Saturday,32,August,2010
14/08/2010,09:00,"Dortmund Square	",661,Saturday,32,August,2010
14/08/2010,10:00,"Dortmund Square	",1269,Saturday,32,August,2010
14/08/2010,11:00,"Dortmund Square	",2412,Saturday,32,August,2010
14/08/2010,12:00,"Dortmund Square	",2984,Saturday,32,August,2010
14/08/2010,13:00,"Dortmund Square	",4966,Saturday,32,August,2010
14/08/2010,14:00,"Dortmund Square	",5029,Saturday,32,August,2010
14/08/2010,15:00,"Dortmund Square	",4621,Saturday,32,August,2010
14/08/2010,16:00,"Dortmund Square	",3497,Saturday,32,August,2010
14/08/2010,17:00,"Dortmund Square	",1946,Saturday,32,August,2010
14/08/2010,18:00,"Dortmund Square	",1215,Saturday,32,August,2010
14/08/2010,19:00,"Dortmund Square	",556,Saturday,32,August,2010
14/08/2010,20:00,"Dortmund Square	",362,Saturday,32,August,2010
14/08/2010,21:00,"Dortmund Square	",328,Saturday,32,August,2010
14/08/2010,22:00,"Dortmund Square	",304,Saturday,32,August,2010
14/08/2010,23:00,"Dortmund Square	",266,Saturday,32,August,2010
15/08/2010,00:00,"Dortmund Square	",160,Sunday,32,August,2010
15/08/2010,01:00,"Dortmund Square	",178,Sunday,32,August,2010
15/08/2010,02:00,"Dortmund Square	",138,Sunday,32,August,2010
15/08/2010,03:00,"Dortmund Square	",90,Sunday,32,August,2010
15/08/2010,04:00,"Dortmund Square	",42,Sunday,32,August,2010
15/08/2010,05:00,"Dortmund Square	",25,Sunday,32,August,2010
15/08/2010,06:00,"Dortmund Square	",19,Sunday,32,August,2010
15/08/2010,07:00,"Dortmund Square	",51,Sunday,32,August,2010
15/08/2010,08:00,"Dortmund Square	",140,Sunday,32,August,2010
15/08/2010,09:00,"Dortmund Square	",217,Sunday,32,August,2010
15/08/2010,10:00,"Dortmund Square	",724,Sunday,32,August,2010
15/08/2010,11:00,"Dortmund Square	",1425,Sunday,32,August,2010
15/08/2010,12:00,"Dortmund Square	",2215,Sunday,32,August,2010
15/08/2010,13:00,"Dortmund Square	",2580,Sunday,32,August,2010
15/08/2010,14:00,"Dortmund Square	",2307,Sunday,32,August,2010
15/08/2010,15:00,"Dortmund Square	",2264,Sunday,32,August,2010
15/08/2010,16:00,"Dortmund Square	",1773,Sunday,32,August,2010
15/08/2010,17:00,"Dortmund Square	",984,Sunday,32,August,2010
15/08/2010,18:00,"Dortmund Square	",386,Sunday,32,August,2010
15/08/2010,19:00,"Dortmund Square	",232,Sunday,32,August,2010
15/08/2010,20:00,"Dortmund Square	",174,Sunday,32,August,2010
15/08/2010,21:00,"Dortmund Square	",125,Sunday,32,August,2010
15/08/2010,22:00,"Dortmund Square	",111,Sunday,32,August,2010
15/08/2010,23:00,"Dortmund Square	",75,Sunday,32,August,2010
16/08/2010,00:00,"Dortmund Square	",40,Monday,33,August,2010
16/08/2010,01:00,"Dortmund Square	",20,Monday,33,August,2010
16/08/2010,02:00,"Dortmund Square	",12,Monday,33,August,2010
16/08/2010,03:00,"Dortmund Square	",16,Monday,33,August,2010
16/08/2010,04:00,"Dortmund Square	",23,Monday,33,August,2010
16/08/2010,05:00,"Dortmund Square	",43,Monday,33,August,2010
16/08/2010,06:00,"Dortmund Square	",113,Monday,33,August,2010
16/08/2010,07:00,"Dortmund Square	",287,Monday,33,August,2010
16/08/2010,08:00,"Dortmund Square	",675,Monday,33,August,2010
16/08/2010,09:00,"Dortmund Square	",1021,Monday,33,August,2010
16/08/2010,10:00,"Dortmund Square	",1785,Monday,33,August,2010
16/08/2010,11:00,"Dortmund Square	",2586,Monday,33,August,2010
16/08/2010,12:00,"Dortmund Square	",3714,Monday,33,August,2010
16/08/2010,13:00,"Dortmund Square	",4523,Monday,33,August,2010
16/08/2010,14:00,"Dortmund Square	",2634,Monday,33,August,2010
16/08/2010,15:00,"Dortmund Square	",2512,Monday,33,August,2010
16/08/2010,16:00,"Dortmund Square	",2502,Monday,33,August,2010
16/08/2010,17:00,"Dortmund Square	",1869,Monday,33,August,2010
16/08/2010,18:00,"Dortmund Square	",943,Monday,33,August,2010
16/08/2010,19:00,"Dortmund Square	",518,Monday,33,August,2010
16/08/2010,20:00,"Dortmund Square	",371,Monday,33,August,2010
16/08/2010,21:00,"Dortmund Square	",240,Monday,33,August,2010
16/08/2010,22:00,"Dortmund Square	",196,Monday,33,August,2010
16/08/2010,23:00,"Dortmund Square	",114,Monday,33,August,2010
17/08/2010,00:00,"Dortmund Square	",37,Tuesday,33,August,2010
17/08/2010,01:00,"Dortmund Square	",29,Tuesday,33,August,2010
17/08/2010,02:00,"Dortmund Square	",26,Tuesday,33,August,2010
17/08/2010,03:00,"Dortmund Square	",35,Tuesday,33,August,2010
17/08/2010,04:00,"Dortmund Square	",0,Tuesday,33,August,2010
17/08/2010,05:00,"Dortmund Square	",74,Tuesday,33,August,2010
17/08/2010,06:00,"Dortmund Square	",114,Tuesday,33,August,2010
17/08/2010,07:00,"Dortmund Square	",291,Tuesday,33,August,2010
17/08/2010,08:00,"Dortmund Square	",571,Tuesday,33,August,2010
17/08/2010,09:00,"Dortmund Square	",841,Tuesday,33,August,2010
17/08/2010,10:00,"Dortmund Square	",1617,Tuesday,33,August,2010
17/08/2010,11:00,"Dortmund Square	",2451,Tuesday,33,August,2010
17/08/2010,12:00,"Dortmund Square	",3050,Tuesday,33,August,2010
17/08/2010,13:00,"Dortmund Square	",3029,Tuesday,33,August,2010
17/08/2010,14:00,"Dortmund Square	",2517,Tuesday,33,August,2010
17/08/2010,15:00,"Dortmund Square	",2192,Tuesday,33,August,2010
17/08/2010,16:00,"Dortmund Square	",2096,Tuesday,33,August,2010
17/08/2010,17:00,"Dortmund Square	",1727,Tuesday,33,August,2010
17/08/2010,18:00,"Dortmund Square	",976,Tuesday,33,August,2010
17/08/2010,19:00,"Dortmund Square	",517,Tuesday,33,August,2010
17/08/2010,20:00,"Dortmund Square	",404,Tuesday,33,August,2010
17/08/2010,21:00,"Dortmund Square	",269,Tuesday,33,August,2010
17/08/2010,22:00,"Dortmund Square	",205,Tuesday,33,August,2010
17/08/2010,23:00,"Dortmund Square	",112,Tuesday,33,August,2010
18/08/2010,00:00,"Dortmund Square	",59,Wednesday,33,August,2010
18/08/2010,01:00,"Dortmund Square	",32,Wednesday,33,August,2010
18/08/2010,02:00,"Dortmund Square	",9,Wednesday,33,August,2010
18/08/2010,03:00,"Dortmund Square	",20,Wednesday,33,August,2010
18/08/2010,04:00,"Dortmund Square	",51,Wednesday,33,August,2010
18/08/2010,05:00,"Dortmund Square	",20,Wednesday,33,August,2010
18/08/2010,06:00,"Dortmund Square	",97,Wednesday,33,August,2010
18/08/2010,07:00,"Dortmund Square	",232,Wednesday,33,August,2010
18/08/2010,08:00,"Dortmund Square	",424,Wednesday,33,August,2010
18/08/2010,09:00,"Dortmund Square	",513,Wednesday,33,August,2010
18/08/2010,10:00,"Dortmund Square	",903,Wednesday,33,August,2010
18/08/2010,11:00,"Dortmund Square	",1365,Wednesday,33,August,2010
18/08/2010,12:00,"Dortmund Square	",2963,Wednesday,33,August,2010
18/08/2010,13:00,"Dortmund Square	",4551,Wednesday,33,August,2010
18/08/2010,14:00,"Dortmund Square	",2966,Wednesday,33,August,2010
18/08/2010,15:00,"Dortmund Square	",3028,Wednesday,33,August,2010
18/08/2010,16:00,"Dortmund Square	",3200,Wednesday,33,August,2010
18/08/2010,17:00,"Dortmund Square	",2743,Wednesday,33,August,2010
18/08/2010,18:00,"Dortmund Square	",1435,Wednesday,33,August,2010
18/08/2010,19:00,"Dortmund Square	",504,Wednesday,33,August,2010
18/08/2010,20:00,"Dortmund Square	",362,Wednesday,33,August,2010
18/08/2010,21:00,"Dortmund Square	",257,Wednesday,33,August,2010
18/08/2010,22:00,"Dortmund Square	",195,Wednesday,33,August,2010
18/08/2010,23:00,"Dortmund Square	",98,Wednesday,33,August,2010
19/08/2010,00:00,"Dortmund Square	",36,Thursday,33,August,2010
19/08/2010,01:00,"Dortmund Square	",41,Thursday,33,August,2010
19/08/2010,02:00,"Dortmund Square	",33,Thursday,33,August,2010
19/08/2010,03:00,"Dortmund Square	",32,Thursday,33,August,2010
19/08/2010,04:00,"Dortmund Square	",13,Thursday,33,August,2010
19/08/2010,05:00,"Dortmund Square	",42,Thursday,33,August,2010
19/08/2010,06:00,"Dortmund Square	",135,Thursday,33,August,2010
19/08/2010,07:00,"Dortmund Square	",316,Thursday,33,August,2010
19/08/2010,08:00,"Dortmund Square	",773,Thursday,33,August,2010
19/08/2010,09:00,"Dortmund Square	",1035,Thursday,33,August,2010
19/08/2010,10:00,"Dortmund Square	",1714,Thursday,33,August,2010
19/08/2010,11:00,"Dortmund Square	",2023,Thursday,33,August,2010
19/08/2010,12:00,"Dortmund Square	",3426,Thursday,33,August,2010
19/08/2010,13:00,"Dortmund Square	",4068,Thursday,33,August,2010
19/08/2010,14:00,"Dortmund Square	",3107,Thursday,33,August,2010
19/08/2010,15:00,"Dortmund Square	",2641,Thursday,33,August,2010
19/08/2010,16:00,"Dortmund Square	",2640,Thursday,33,August,2010
19/08/2010,17:00,"Dortmund Square	",2293,Thursday,33,August,2010
19/08/2010,18:00,"Dortmund Square	",1271,Thursday,33,August,2010
19/08/2010,19:00,"Dortmund Square	",650,Thursday,33,August,2010
19/08/2010,20:00,"Dortmund Square	",422,Thursday,33,August,2010
19/08/2010,21:00,"Dortmund Square	",328,Thursday,33,August,2010
19/08/2010,22:00,"Dortmund Square	",271,Thursday,33,August,2010
19/08/2010,23:00,"Dortmund Square	",234,Thursday,33,August,2010
20/08/2010,00:00,"Dortmund Square	",149,Friday,33,August,2010
20/08/2010,01:00,"Dortmund Square	",69,Friday,33,August,2010
20/08/2010,02:00,"Dortmund Square	",67,Friday,33,August,2010
20/08/2010,03:00,"Dortmund Square	",81,Friday,33,August,2010
20/08/2010,04:00,"Dortmund Square	",23,Friday,33,August,2010
20/08/2010,05:00,"Dortmund Square	",30,Friday,33,August,2010
20/08/2010,06:00,"Dortmund Square	",83,Friday,33,August,2010
20/08/2010,07:00,"Dortmund Square	",255,Friday,33,August,2010
20/08/2010,08:00,"Dortmund Square	",531,Friday,33,August,2010
20/08/2010,09:00,"Dortmund Square	",816,Friday,33,August,2010
20/08/2010,10:00,"Dortmund Square	",1584,Friday,33,August,2010
20/08/2010,11:00,"Dortmund Square	",2261,Friday,33,August,2010
20/08/2010,12:00,"Dortmund Square	",3792,Friday,33,August,2010
20/08/2010,13:00,"Dortmund Square	",3759,Friday,33,August,2010
20/08/2010,14:00,"Dortmund Square	",2550,Friday,33,August,2010
20/08/2010,15:00,"Dortmund Square	",2654,Friday,33,August,2010
20/08/2010,16:00,"Dortmund Square	",2432,Friday,33,August,2010
20/08/2010,17:00,"Dortmund Square	",1688,Friday,33,August,2010
20/08/2010,18:00,"Dortmund Square	",831,Friday,33,August,2010
20/08/2010,19:00,"Dortmund Square	",498,Friday,33,August,2010
20/08/2010,20:00,"Dortmund Square	",423,Friday,33,August,2010
20/08/2010,21:00,"Dortmund Square	",345,Friday,33,August,2010
20/08/2010,22:00,"Dortmund Square	",322,Friday,33,August,2010
20/08/2010,23:00,"Dortmund Square	",233,Friday,33,August,2010
21/08/2010,00:00,"Dortmund Square	",137,Saturday,33,August,2010
21/08/2010,01:00,"Dortmund Square	",87,Saturday,33,August,2010
21/08/2010,02:00,"Dortmund Square	",55,Saturday,33,August,2010
21/08/2010,03:00,"Dortmund Square	",39,Saturday,33,August,2010
21/08/2010,04:00,"Dortmund Square	",26,Saturday,33,August,2010
21/08/2010,05:00,"Dortmund Square	",44,Saturday,33,August,2010
21/08/2010,06:00,"Dortmund Square	",49,Saturday,33,August,2010
21/08/2010,07:00,"Dortmund Square	",105,Saturday,33,August,2010
21/08/2010,08:00,"Dortmund Square	",234,Saturday,33,August,2010
21/08/2010,09:00,"Dortmund Square	",877,Saturday,33,August,2010
21/08/2010,10:00,"Dortmund Square	",2616,Saturday,33,August,2010
21/08/2010,11:00,"Dortmund Square	",3770,Saturday,33,August,2010
21/08/2010,12:00,"Dortmund Square	",4575,Saturday,33,August,2010
21/08/2010,13:00,"Dortmund Square	",4218,Saturday,33,August,2010
21/08/2010,14:00,"Dortmund Square	",4075,Saturday,33,August,2010
21/08/2010,15:00,"Dortmund Square	",3440,Saturday,33,August,2010
21/08/2010,16:00,"Dortmund Square	",2263,Saturday,33,August,2010
21/08/2010,17:00,"Dortmund Square	",1478,Saturday,33,August,2010
21/08/2010,18:00,"Dortmund Square	",686,Saturday,33,August,2010
21/08/2010,19:00,"Dortmund Square	",472,Saturday,33,August,2010
21/08/2010,20:00,"Dortmund Square	",365,Saturday,33,August,2010
21/08/2010,21:00,"Dortmund Square	",355,Saturday,33,August,2010
21/08/2010,22:00,"Dortmund Square	",330,Saturday,33,August,2010
21/08/2010,23:00,"Dortmund Square	",242,Saturday,33,August,2010
22/08/2010,00:00,"Dortmund Square	",158,Sunday,33,August,2010
22/08/2010,01:00,"Dortmund Square	",176,Sunday,33,August,2010
22/08/2010,02:00,"Dortmund Square	",136,Sunday,33,August,2010
22/08/2010,03:00,"Dortmund Square	",89,Sunday,33,August,2010
22/08/2010,04:00,"Dortmund Square	",41,Sunday,33,August,2010
22/08/2010,05:00,"Dortmund Square	",24,Sunday,33,August,2010
22/08/2010,06:00,"Dortmund Square	",19,Sunday,33,August,2010
22/08/2010,07:00,"Dortmund Square	",51,Sunday,33,August,2010
22/08/2010,08:00,"Dortmund Square	",138,Sunday,33,August,2010
22/08/2010,09:00,"Dortmund Square	",215,Sunday,33,August,2010
22/08/2010,10:00,"Dortmund Square	",717,Sunday,33,August,2010
22/08/2010,11:00,"Dortmund Square	",1411,Sunday,33,August,2010
22/08/2010,12:00,"Dortmund Square	",2194,Sunday,33,August,2010
22/08/2010,13:00,"Dortmund Square	",2557,Sunday,33,August,2010
22/08/2010,14:00,"Dortmund Square	",2286,Sunday,33,August,2010
22/08/2010,15:00,"Dortmund Square	",2243,Sunday,33,August,2010
22/08/2010,16:00,"Dortmund Square	",1756,Sunday,33,August,2010
22/08/2010,17:00,"Dortmund Square	",975,Sunday,33,August,2010
22/08/2010,18:00,"Dortmund Square	",382,Sunday,33,August,2010
22/08/2010,19:00,"Dortmund Square	",230,Sunday,33,August,2010
22/08/2010,20:00,"Dortmund Square	",172,Sunday,33,August,2010
22/08/2010,21:00,"Dortmund Square	",124,Sunday,33,August,2010
22/08/2010,22:00,"Dortmund Square	",110,Sunday,33,August,2010
22/08/2010,23:00,"Dortmund Square	",74,Sunday,33,August,2010
23/08/2010,00:00,"Dortmund Square	",35,Monday,34,August,2010
23/08/2010,01:00,"Dortmund Square	",17,Monday,34,August,2010
23/08/2010,02:00,"Dortmund Square	",10,Monday,34,August,2010
23/08/2010,03:00,"Dortmund Square	",14,Monday,34,August,2010
23/08/2010,04:00,"Dortmund Square	",20,Monday,34,August,2010
23/08/2010,05:00,"Dortmund Square	",37,Monday,34,August,2010
23/08/2010,06:00,"Dortmund Square	",97,Monday,34,August,2010
23/08/2010,07:00,"Dortmund Square	",248,Monday,34,August,2010
23/08/2010,08:00,"Dortmund Square	",583,Monday,34,August,2010
23/08/2010,09:00,"Dortmund Square	",882,Monday,34,August,2010
23/08/2010,10:00,"Dortmund Square	",1542,Monday,34,August,2010
23/08/2010,11:00,"Dortmund Square	",2234,Monday,34,August,2010
23/08/2010,12:00,"Dortmund Square	",3209,Monday,34,August,2010
23/08/2010,13:00,"Dortmund Square	",3908,Monday,34,August,2010
23/08/2010,14:00,"Dortmund Square	",2275,Monday,34,August,2010
23/08/2010,15:00,"Dortmund Square	",2170,Monday,34,August,2010
23/08/2010,16:00,"Dortmund Square	",2161,Monday,34,August,2010
23/08/2010,17:00,"Dortmund Square	",1615,Monday,34,August,2010
23/08/2010,18:00,"Dortmund Square	",814,Monday,34,August,2010
23/08/2010,19:00,"Dortmund Square	",447,Monday,34,August,2010
23/08/2010,20:00,"Dortmund Square	",320,Monday,34,August,2010
23/08/2010,21:00,"Dortmund Square	",207,Monday,34,August,2010
23/08/2010,22:00,"Dortmund Square	",169,Monday,34,August,2010
23/08/2010,23:00,"Dortmund Square	",98,Monday,34,August,2010
24/08/2010,00:00,"Dortmund Square	",40,Tuesday,34,August,2010
24/08/2010,01:00,"Dortmund Square	",31,Tuesday,34,August,2010
24/08/2010,02:00,"Dortmund Square	",28,Tuesday,34,August,2010
24/08/2010,03:00,"Dortmund Square	",38,Tuesday,34,August,2010
24/08/2010,04:00,"Dortmund Square	",0,Tuesday,34,August,2010
24/08/2010,05:00,"Dortmund Square	",79,Tuesday,34,August,2010
24/08/2010,06:00,"Dortmund Square	",121,Tuesday,34,August,2010
24/08/2010,07:00,"Dortmund Square	",310,Tuesday,34,August,2010
24/08/2010,08:00,"Dortmund Square	",609,Tuesday,34,August,2010
24/08/2010,09:00,"Dortmund Square	",897,Tuesday,34,August,2010
24/08/2010,10:00,"Dortmund Square	",1725,Tuesday,34,August,2010
24/08/2010,11:00,"Dortmund Square	",2615,Tuesday,34,August,2010
24/08/2010,12:00,"Dortmund Square	",3253,Tuesday,34,August,2010
24/08/2010,13:00,"Dortmund Square	",3230,Tuesday,34,August,2010
24/08/2010,14:00,"Dortmund Square	",2684,Tuesday,34,August,2010
24/08/2010,15:00,"Dortmund Square	",2337,Tuesday,34,August,2010
24/08/2010,16:00,"Dortmund Square	",2235,Tuesday,34,August,2010
24/08/2010,17:00,"Dortmund Square	",1842,Tuesday,34,August,2010
24/08/2010,18:00,"Dortmund Square	",1041,Tuesday,34,August,2010
24/08/2010,19:00,"Dortmund Square	",551,Tuesday,34,August,2010
24/08/2010,20:00,"Dortmund Square	",430,Tuesday,34,August,2010
24/08/2010,21:00,"Dortmund Square	",287,Tuesday,34,August,2010
24/08/2010,22:00,"Dortmund Square	",218,Tuesday,34,August,2010
24/08/2010,23:00,"Dortmund Square	",120,Tuesday,34,August,2010
25/08/2010,00:00,"Dortmund Square	",40,Wednesday,34,August,2010
25/08/2010,01:00,"Dortmund Square	",27,Wednesday,34,August,2010
25/08/2010,02:00,"Dortmund Square	",16,Wednesday,34,August,2010
25/08/2010,03:00,"Dortmund Square	",19,Wednesday,34,August,2010
25/08/2010,04:00,"Dortmund Square	",12,Wednesday,34,August,2010
25/08/2010,05:00,"Dortmund Square	",29,Wednesday,34,August,2010
25/08/2010,06:00,"Dortmund Square	",100,Wednesday,34,August,2010
25/08/2010,07:00,"Dortmund Square	",182,Wednesday,34,August,2010
25/08/2010,08:00,"Dortmund Square	",452,Wednesday,34,August,2010
25/08/2010,09:00,"Dortmund Square	",869,Wednesday,34,August,2010
25/08/2010,10:00,"Dortmund Square	",2074,Wednesday,34,August,2010
25/08/2010,11:00,"Dortmund Square	",3105,Wednesday,34,August,2010
25/08/2010,12:00,"Dortmund Square	",4080,Wednesday,34,August,2010
25/08/2010,13:00,"Dortmund Square	",4139,Wednesday,34,August,2010
25/08/2010,14:00,"Dortmund Square	",3646,Wednesday,34,August,2010
25/08/2010,15:00,"Dortmund Square	",3512,Wednesday,34,August,2010
25/08/2010,16:00,"Dortmund Square	",2965,Wednesday,34,August,2010
25/08/2010,17:00,"Dortmund Square	",1744,Wednesday,34,August,2010
25/08/2010,18:00,"Dortmund Square	",776,Wednesday,34,August,2010
25/08/2010,19:00,"Dortmund Square	",469,Wednesday,34,August,2010
25/08/2010,20:00,"Dortmund Square	",442,Wednesday,34,August,2010
25/08/2010,21:00,"Dortmund Square	",250,Wednesday,34,August,2010
25/08/2010,22:00,"Dortmund Square	",227,Wednesday,34,August,2010
25/08/2010,23:00,"Dortmund Square	",126,Wednesday,34,August,2010
26/08/2010,00:00,"Dortmund Square	",35,Thursday,34,August,2010
26/08/2010,01:00,"Dortmund Square	",40,Thursday,34,August,2010
26/08/2010,02:00,"Dortmund Square	",32,Thursday,34,August,2010
26/08/2010,03:00,"Dortmund Square	",31,Thursday,34,August,2010
26/08/2010,04:00,"Dortmund Square	",13,Thursday,34,August,2010
26/08/2010,05:00,"Dortmund Square	",41,Thursday,34,August,2010
26/08/2010,06:00,"Dortmund Square	",134,Thursday,34,August,2010
26/08/2010,07:00,"Dortmund Square	",314,Thursday,34,August,2010
26/08/2010,08:00,"Dortmund Square	",768,Thursday,34,August,2010
26/08/2010,09:00,"Dortmund Square	",1029,Thursday,34,August,2010
26/08/2010,10:00,"Dortmund Square	",1705,Thursday,34,August,2010
26/08/2010,11:00,"Dortmund Square	",2013,Thursday,34,August,2010
26/08/2010,12:00,"Dortmund Square	",3409,Thursday,34,August,2010
26/08/2010,13:00,"Dortmund Square	",4049,Thursday,34,August,2010
26/08/2010,14:00,"Dortmund Square	",3092,Thursday,34,August,2010
26/08/2010,15:00,"Dortmund Square	",2627,Thursday,34,August,2010
26/08/2010,16:00,"Dortmund Square	",2626,Thursday,34,August,2010
26/08/2010,17:00,"Dortmund Square	",2282,Thursday,34,August,2010
26/08/2010,18:00,"Dortmund Square	",1265,Thursday,34,August,2010
26/08/2010,19:00,"Dortmund Square	",647,Thursday,34,August,2010
26/08/2010,20:00,"Dortmund Square	",420,Thursday,34,August,2010
26/08/2010,21:00,"Dortmund Square	",326,Thursday,34,August,2010
26/08/2010,22:00,"Dortmund Square	",269,Thursday,34,August,2010
26/08/2010,23:00,"Dortmund Square	",232,Thursday,34,August,2010
27/08/2010,00:00,"Dortmund Square	",176,Friday,34,August,2010
27/08/2010,01:00,"Dortmund Square	",81,Friday,34,August,2010
27/08/2010,02:00,"Dortmund Square	",79,Friday,34,August,2010
27/08/2010,03:00,"Dortmund Square	",96,Friday,34,August,2010
27/08/2010,04:00,"Dortmund Square	",27,Friday,34,August,2010
27/08/2010,05:00,"Dortmund Square	",36,Friday,34,August,2010
27/08/2010,06:00,"Dortmund Square	",98,Friday,34,August,2010
27/08/2010,07:00,"Dortmund Square	",302,Friday,34,August,2010
27/08/2010,08:00,"Dortmund Square	",628,Friday,34,August,2010
27/08/2010,09:00,"Dortmund Square	",967,Friday,34,August,2010
27/08/2010,10:00,"Dortmund Square	",1876,Friday,34,August,2010
27/08/2010,11:00,"Dortmund Square	",2679,Friday,34,August,2010
27/08/2010,12:00,"Dortmund Square	",4495,Friday,34,August,2010
27/08/2010,13:00,"Dortmund Square	",4455,Friday,34,August,2010
27/08/2010,14:00,"Dortmund Square	",3022,Friday,34,August,2010
27/08/2010,15:00,"Dortmund Square	",3146,Friday,34,August,2010
27/08/2010,16:00,"Dortmund Square	",2883,Friday,34,August,2010
27/08/2010,17:00,"Dortmund Square	",2001,Friday,34,August,2010
27/08/2010,18:00,"Dortmund Square	",985,Friday,34,August,2010
27/08/2010,19:00,"Dortmund Square	",591,Friday,34,August,2010
27/08/2010,20:00,"Dortmund Square	",502,Friday,34,August,2010
27/08/2010,21:00,"Dortmund Square	",410,Friday,34,August,2010
27/08/2010,22:00,"Dortmund Square	",382,Friday,34,August,2010
27/08/2010,23:00,"Dortmund Square	",277,Friday,34,August,2010
28/08/2010,00:00,"Dortmund Square	",121,Saturday,34,August,2010
28/08/2010,01:00,"Dortmund Square	",101,Saturday,34,August,2010
28/08/2010,02:00,"Dortmund Square	",79,Saturday,34,August,2010
28/08/2010,03:00,"Dortmund Square	",44,Saturday,34,August,2010
28/08/2010,04:00,"Dortmund Square	",29,Saturday,34,August,2010
28/08/2010,05:00,"Dortmund Square	",40,Saturday,34,August,2010
28/08/2010,06:00,"Dortmund Square	",46,Saturday,34,August,2010
28/08/2010,07:00,"Dortmund Square	",99,Saturday,34,August,2010
28/08/2010,08:00,"Dortmund Square	",217,Saturday,34,August,2010
28/08/2010,09:00,"Dortmund Square	",823,Saturday,34,August,2010
28/08/2010,10:00,"Dortmund Square	",2087,Saturday,34,August,2010
28/08/2010,11:00,"Dortmund Square	",3717,Saturday,34,August,2010
28/08/2010,12:00,"Dortmund Square	",4262,Saturday,34,August,2010
28/08/2010,13:00,"Dortmund Square	",4418,Saturday,34,August,2010
28/08/2010,14:00,"Dortmund Square	",4024,Saturday,34,August,2010
28/08/2010,15:00,"Dortmund Square	",3375,Saturday,34,August,2010
28/08/2010,16:00,"Dortmund Square	",2572,Saturday,34,August,2010
28/08/2010,17:00,"Dortmund Square	",2282,Saturday,34,August,2010
28/08/2010,18:00,"Dortmund Square	",804,Saturday,34,August,2010
28/08/2010,19:00,"Dortmund Square	",433,Saturday,34,August,2010
28/08/2010,20:00,"Dortmund Square	",339,Saturday,34,August,2010
