Date,Hour,LocationName,Count,WeekDay,WeekNum,Month,Year
30/08/2008,07:00,Albion Street North,99,Saturday,35,August,2008
30/08/2008,08:00,Albion Street North,353,Saturday,35,August,2008
30/08/2008,09:00,Albion Street North,891,Saturday,35,August,2008
30/08/2008,10:00,Albion Street North,1670,Saturday,35,August,2008
30/08/2008,11:00,Albion Street North,2693,Saturday,35,August,2008
30/08/2008,12:00,Albion Street North,3659,Saturday,35,August,2008
30/08/2008,13:00,Albion Street North,4224,Saturday,35,August,2008
30/08/2008,14:00,Albion Street North,4492,Saturday,35,August,2008
30/08/2008,15:00,Albion Street North,4211,Saturday,35,August,2008
30/08/2008,16:00,Albion Street North,3377,Saturday,35,August,2008
30/08/2008,17:00,Albion Street North,1933,Saturday,35,August,2008
30/08/2008,18:00,Albion Street North,650,Saturday,35,August,2008
30/08/2008,19:00,Albion Street North,381,Saturday,35,August,2008
30/08/2008,20:00,Albion Street North,212,Saturday,35,August,2008
30/08/2008,21:00,Albion Street North,230,Saturday,35,August,2008
30/08/2008,22:00,Albion Street North,289,Saturday,35,August,2008
30/08/2008,23:00,Albion Street North,332,Saturday,35,August,2008
31/08/2008,00:00,Albion Street North,175,Sunday,35,August,2008
31/08/2008,01:00,Albion Street North,150,Sunday,35,August,2008
31/08/2008,02:00,Albion Street North,162,Sunday,35,August,2008
31/08/2008,03:00,Albion Street North,115,Sunday,35,August,2008
31/08/2008,04:00,Albion Street North,34,Sunday,35,August,2008
31/08/2008,05:00,Albion Street North,11,Sunday,35,August,2008
31/08/2008,06:00,Albion Street North,27,Sunday,35,August,2008
31/08/2008,07:00,Albion Street North,32,Sunday,35,August,2008
31/08/2008,08:00,Albion Street North,52,Sunday,35,August,2008
31/08/2008,09:00,Albion Street North,132,Sunday,35,August,2008
31/08/2008,10:00,Albion Street North,421,Sunday,35,August,2008
31/08/2008,11:00,Albion Street North,1016,Sunday,35,August,2008
31/08/2008,12:00,Albion Street North,1575,Sunday,35,August,2008
31/08/2008,13:00,Albion Street North,1899,Sunday,35,August,2008
31/08/2008,14:00,Albion Street North,2204,Sunday,35,August,2008
31/08/2008,15:00,Albion Street North,2389,Sunday,35,August,2008
31/08/2008,16:00,Albion Street North,1378,Sunday,35,August,2008
31/08/2008,17:00,Albion Street North,557,Sunday,35,August,2008
31/08/2008,18:00,Albion Street North,265,Sunday,35,August,2008
31/08/2008,19:00,Albion Street North,95,Sunday,35,August,2008
31/08/2008,20:00,Albion Street North,56,Sunday,35,August,2008
