Date,Hour,LocationName,Count,WeekDay,WeekNum,Month,Year
15/12/2011,15:00,"Briggate at McDonalds	",2093,Thursday,50,December,2011
15/12/2011,16:00,"Briggate at McDonalds	",698,Thursday,50,December,2011
15/12/2011,17:00,"Briggate at McDonalds	",508,Thursday,50,December,2011
15/12/2011,18:00,"Briggate at McDonalds	",172,Thursday,50,December,2011
15/12/2011,19:00,"Briggate at McDonalds	",76,Thursday,50,December,2011
15/12/2011,20:00,"Briggate at McDonalds	",55,Thursday,50,December,2011
15/12/2011,21:00,"Briggate at McDonalds	",23,Thursday,50,December,2011
15/12/2011,22:00,"Briggate at McDonalds	",20,Thursday,50,December,2011
15/12/2011,23:00,"Briggate at McDonalds	",15,Thursday,50,December,2011
16/12/2011,00:00,"Briggate at McDonalds	",154,Friday,50,December,2011
16/12/2011,01:00,"Briggate at McDonalds	",140,Friday,50,December,2011
16/12/2011,02:00,"Briggate at McDonalds	",93,Friday,50,December,2011
16/12/2011,03:00,"Briggate at McDonalds	",85,Friday,50,December,2011
16/12/2011,04:00,"Briggate at McDonalds	",31,Friday,50,December,2011
16/12/2011,05:00,"Briggate at McDonalds	",2,Friday,50,December,2011
16/12/2011,06:00,"Briggate at McDonalds	",14,Friday,50,December,2011
16/12/2011,07:00,"Briggate at McDonalds	",33,Friday,50,December,2011
16/12/2011,08:00,"Briggate at McDonalds	",541,Friday,50,December,2011
16/12/2011,09:00,"Briggate at McDonalds	",823,Friday,50,December,2011
16/12/2011,10:00,"Briggate at McDonalds	",1311,Friday,50,December,2011
16/12/2011,11:00,"Briggate at McDonalds	",1856,Friday,50,December,2011
16/12/2011,12:00,"Briggate at McDonalds	",2428,Friday,50,December,2011
16/12/2011,13:00,"Briggate at McDonalds	",2485,Friday,50,December,2011
16/12/2011,14:00,"Briggate at McDonalds	",2483,Friday,50,December,2011
16/12/2011,15:00,"Briggate at McDonalds	",2345,Friday,50,December,2011
16/12/2011,16:00,"Briggate at McDonalds	",898,Friday,50,December,2011
16/12/2011,17:00,"Briggate at McDonalds	",563,Friday,50,December,2011
16/12/2011,18:00,"Briggate at McDonalds	",119,Friday,50,December,2011
16/12/2011,19:00,"Briggate at McDonalds	",51,Friday,50,December,2011
16/12/2011,20:00,"Briggate at McDonalds	",27,Friday,50,December,2011
16/12/2011,21:00,"Briggate at McDonalds	",27,Friday,50,December,2011
16/12/2011,22:00,"Briggate at McDonalds	",24,Friday,50,December,2011
16/12/2011,23:00,"Briggate at McDonalds	",20,Friday,50,December,2011
17/12/2011,00:00,"Briggate at McDonalds	",276,Saturday,50,December,2011
17/12/2011,01:00,"Briggate at McDonalds	",320,Saturday,50,December,2011
17/12/2011,02:00,"Briggate at McDonalds	",306,Saturday,50,December,2011
17/12/2011,03:00,"Briggate at McDonalds	",224,Saturday,50,December,2011
17/12/2011,04:00,"Briggate at McDonalds	",96,Saturday,50,December,2011
17/12/2011,05:00,"Briggate at McDonalds	",5,Saturday,50,December,2011
17/12/2011,06:00,"Briggate at McDonalds	",13,Saturday,50,December,2011
17/12/2011,07:00,"Briggate at McDonalds	",11,Saturday,50,December,2011
17/12/2011,08:00,"Briggate at McDonalds	",361,Saturday,50,December,2011
17/12/2011,09:00,"Briggate at McDonalds	",1031,Saturday,50,December,2011
17/12/2011,10:00,"Briggate at McDonalds	",1611,Saturday,50,December,2011
17/12/2011,11:00,"Briggate at McDonalds	",2214,Saturday,50,December,2011
17/12/2011,12:00,"Briggate at McDonalds	",937,Saturday,50,December,2011
17/12/2011,13:00,"Briggate at McDonalds	",1799,Saturday,50,December,2011
17/12/2011,14:00,"Briggate at McDonalds	",2509,Saturday,50,December,2011
17/12/2011,15:00,"Briggate at McDonalds	",2565,Saturday,50,December,2011
17/12/2011,16:00,"Briggate at McDonalds	",1166,Saturday,50,December,2011
17/12/2011,17:00,"Briggate at McDonalds	",769,Saturday,50,December,2011
17/12/2011,18:00,"Briggate at McDonalds	",247,Saturday,50,December,2011
17/12/2011,19:00,"Briggate at McDonalds	",80,Saturday,50,December,2011
17/12/2011,20:00,"Briggate at McDonalds	",49,Saturday,50,December,2011
17/12/2011,21:00,"Briggate at McDonalds	",53,Saturday,50,December,2011
17/12/2011,22:00,"Briggate at McDonalds	",31,Saturday,50,December,2011
17/12/2011,23:00,"Briggate at McDonalds	",35,Saturday,50,December,2011
18/12/2011,00:00,"Briggate at McDonalds	",258,Sunday,50,December,2011
18/12/2011,01:00,"Briggate at McDonalds	",296,Sunday,50,December,2011
18/12/2011,02:00,"Briggate at McDonalds	",283,Sunday,50,December,2011
18/12/2011,03:00,"Briggate at McDonalds	",215,Sunday,50,December,2011
18/12/2011,04:00,"Briggate at McDonalds	",104,Sunday,50,December,2011
18/12/2011,05:00,"Briggate at McDonalds	",5,Sunday,50,December,2011
18/12/2011,06:00,"Briggate at McDonalds	",5,Sunday,50,December,2011
18/12/2011,07:00,"Briggate at McDonalds	",9,Sunday,50,December,2011
18/12/2011,08:00,"Briggate at McDonalds	",145,Sunday,50,December,2011
18/12/2011,09:00,"Briggate at McDonalds	",505,Sunday,50,December,2011
18/12/2011,10:00,"Briggate at McDonalds	",848,Sunday,50,December,2011
18/12/2011,11:00,"Briggate at McDonalds	",1179,Sunday,50,December,2011
18/12/2011,12:00,"Briggate at McDonalds	",633,Sunday,50,December,2011
18/12/2011,13:00,"Briggate at McDonalds	",1266,Sunday,50,December,2011
18/12/2011,14:00,"Briggate at McDonalds	",2064,Sunday,50,December,2011
18/12/2011,15:00,"Briggate at McDonalds	",2190,Sunday,50,December,2011
18/12/2011,16:00,"Briggate at McDonalds	",751,Sunday,50,December,2011
18/12/2011,17:00,"Briggate at McDonalds	",136,Sunday,50,December,2011
18/12/2011,18:00,"Briggate at McDonalds	",64,Sunday,50,December,2011
18/12/2011,19:00,"Briggate at McDonalds	",26,Sunday,50,December,2011
18/12/2011,20:00,"Briggate at McDonalds	",23,Sunday,50,December,2011
18/12/2011,21:00,"Briggate at McDonalds	",18,Sunday,50,December,2011
18/12/2011,22:00,"Briggate at McDonalds	",12,Sunday,50,December,2011
18/12/2011,23:00,"Briggate at McDonalds	",11,Sunday,50,December,2011
19/12/2011,00:00,"Briggate at McDonalds	",47,Monday,51,December,2011
19/12/2011,01:00,"Briggate at McDonalds	",34,Monday,51,December,2011
19/12/2011,02:00,"Briggate at McDonalds	",20,Monday,51,December,2011
19/12/2011,03:00,"Briggate at McDonalds	",16,Monday,51,December,2011
19/12/2011,04:00,"Briggate at McDonalds	",18,Monday,51,December,2011
19/12/2011,05:00,"Briggate at McDonalds	",10,Monday,51,December,2011
19/12/2011,06:00,"Briggate at McDonalds	",18,Monday,51,December,2011
19/12/2011,07:00,"Briggate at McDonalds	",17,Monday,51,December,2011
19/12/2011,08:00,"Briggate at McDonalds	",376,Monday,51,December,2011
19/12/2011,09:00,"Briggate at McDonalds	",635,Monday,51,December,2011
19/12/2011,10:00,"Briggate at McDonalds	",1043,Monday,51,December,2011
19/12/2011,11:00,"Briggate at McDonalds	",1412,Monday,51,December,2011
19/12/2011,12:00,"Briggate at McDonalds	",1747,Monday,51,December,2011
19/12/2011,13:00,"Briggate at McDonalds	",1794,Monday,51,December,2011
19/12/2011,14:00,"Briggate at McDonalds	",1827,Monday,51,December,2011
19/12/2011,15:00,"Briggate at McDonalds	",1832,Monday,51,December,2011
19/12/2011,16:00,"Briggate at McDonalds	",739,Monday,51,December,2011
19/12/2011,17:00,"Briggate at McDonalds	",502,Monday,51,December,2011
19/12/2011,18:00,"Briggate at McDonalds	",105,Monday,51,December,2011
19/12/2011,19:00,"Briggate at McDonalds	",36,Monday,51,December,2011
19/12/2011,20:00,"Briggate at McDonalds	",16,Monday,51,December,2011
19/12/2011,21:00,"Briggate at McDonalds	",10,Monday,51,December,2011
19/12/2011,22:00,"Briggate at McDonalds	",10,Monday,51,December,2011
19/12/2011,23:00,"Briggate at McDonalds	",5,Monday,51,December,2011
20/12/2011,00:00,"Briggate at McDonalds	",40,Tuesday,51,December,2011
20/12/2011,01:00,"Briggate at McDonalds	",28,Tuesday,51,December,2011
20/12/2011,02:00,"Briggate at McDonalds	",9,Tuesday,51,December,2011
20/12/2011,03:00,"Briggate at McDonalds	",15,Tuesday,51,December,2011
20/12/2011,04:00,"Briggate at McDonalds	",12,Tuesday,51,December,2011
20/12/2011,05:00,"Briggate at McDonalds	",3,Tuesday,51,December,2011
20/12/2011,06:00,"Briggate at McDonalds	",11,Tuesday,51,December,2011
20/12/2011,07:00,"Briggate at McDonalds	",18,Tuesday,51,December,2011
20/12/2011,08:00,"Briggate at McDonalds	",377,Tuesday,51,December,2011
20/12/2011,09:00,"Briggate at McDonalds	",695,Tuesday,51,December,2011
20/12/2011,10:00,"Briggate at McDonalds	",1402,Tuesday,51,December,2011
20/12/2011,11:00,"Briggate at McDonalds	",2006,Tuesday,51,December,2011
20/12/2011,12:00,"Briggate at McDonalds	",2421,Tuesday,51,December,2011
20/12/2011,13:00,"Briggate at McDonalds	",2412,Tuesday,51,December,2011
20/12/2011,14:00,"Briggate at McDonalds	",2379,Tuesday,51,December,2011
20/12/2011,15:00,"Briggate at McDonalds	",2375,Tuesday,51,December,2011
20/12/2011,16:00,"Briggate at McDonalds	",907,Tuesday,51,December,2011
20/12/2011,17:00,"Briggate at McDonalds	",669,Tuesday,51,December,2011
20/12/2011,18:00,"Briggate at McDonalds	",213,Tuesday,51,December,2011
20/12/2011,19:00,"Briggate at McDonalds	",101,Tuesday,51,December,2011
20/12/2011,20:00,"Briggate at McDonalds	",30,Tuesday,51,December,2011
20/12/2011,21:00,"Briggate at McDonalds	",14,Tuesday,51,December,2011
20/12/2011,22:00,"Briggate at McDonalds	",12,Tuesday,51,December,2011
20/12/2011,23:00,"Briggate at McDonalds	",8,Tuesday,51,December,2011
21/12/2011,00:00,"Briggate at McDonalds	",62,Wednesday,51,December,2011
21/12/2011,01:00,"Briggate at McDonalds	",39,Wednesday,51,December,2011
21/12/2011,02:00,"Briggate at McDonalds	",26,Wednesday,51,December,2011
21/12/2011,03:00,"Briggate at McDonalds	",32,Wednesday,51,December,2011
21/12/2011,04:00,"Briggate at McDonalds	",18,Wednesday,51,December,2011
21/12/2011,05:00,"Briggate at McDonalds	",9,Wednesday,51,December,2011
21/12/2011,06:00,"Briggate at McDonalds	",26,Wednesday,51,December,2011
21/12/2011,07:00,"Briggate at McDonalds	",20,Wednesday,51,December,2011
21/12/2011,08:00,"Briggate at McDonalds	",387,Wednesday,51,December,2011
21/12/2011,09:00,"Briggate at McDonalds	",567,Wednesday,51,December,2011
21/12/2011,10:00,"Briggate at McDonalds	",1065,Wednesday,51,December,2011
21/12/2011,11:00,"Briggate at McDonalds	",1589,Wednesday,51,December,2011
21/12/2011,12:00,"Briggate at McDonalds	",1957,Wednesday,51,December,2011
21/12/2011,13:00,"Briggate at McDonalds	",2032,Wednesday,51,December,2011
21/12/2011,14:00,"Briggate at McDonalds	",1984,Wednesday,51,December,2011
21/12/2011,15:00,"Briggate at McDonalds	",1993,Wednesday,51,December,2011
21/12/2011,16:00,"Briggate at McDonalds	",774,Wednesday,51,December,2011
21/12/2011,17:00,"Briggate at McDonalds	",575,Wednesday,51,December,2011
21/12/2011,18:00,"Briggate at McDonalds	",163,Wednesday,51,December,2011
21/12/2011,19:00,"Briggate at McDonalds	",61,Wednesday,51,December,2011
21/12/2011,20:00,"Briggate at McDonalds	",22,Wednesday,51,December,2011
21/12/2011,21:00,"Briggate at McDonalds	",21,Wednesday,51,December,2011
21/12/2011,22:00,"Briggate at McDonalds	",15,Wednesday,51,December,2011
21/12/2011,23:00,"Briggate at McDonalds	",16,Wednesday,51,December,2011
22/12/2011,00:00,"Briggate at McDonalds	",95,Thursday,51,December,2011
22/12/2011,01:00,"Briggate at McDonalds	",52,Thursday,51,December,2011
22/12/2011,02:00,"Briggate at McDonalds	",38,Thursday,51,December,2011
22/12/2011,03:00,"Briggate at McDonalds	",48,Thursday,51,December,2011
22/12/2011,04:00,"Briggate at McDonalds	",17,Thursday,51,December,2011
22/12/2011,05:00,"Briggate at McDonalds	",9,Thursday,51,December,2011
22/12/2011,06:00,"Briggate at McDonalds	",14,Thursday,51,December,2011
22/12/2011,07:00,"Briggate at McDonalds	",16,Thursday,51,December,2011
22/12/2011,08:00,"Briggate at McDonalds	",437,Thursday,51,December,2011
22/12/2011,09:00,"Briggate at McDonalds	",670,Thursday,51,December,2011
22/12/2011,10:00,"Briggate at McDonalds	",1445,Thursday,51,December,2011
22/12/2011,11:00,"Briggate at McDonalds	",1594,Thursday,51,December,2011
22/12/2011,12:00,"Briggate at McDonalds	",2167,Thursday,51,December,2011
22/12/2011,13:00,"Briggate at McDonalds	",2173,Thursday,51,December,2011
22/12/2011,14:00,"Briggate at McDonalds	",2496,Thursday,51,December,2011
22/12/2011,15:00,"Briggate at McDonalds	",2549,Thursday,51,December,2011
22/12/2011,16:00,"Briggate at McDonalds	",1146,Thursday,51,December,2011
22/12/2011,17:00,"Briggate at McDonalds	",794,Thursday,51,December,2011
22/12/2011,18:00,"Briggate at McDonalds	",586,Thursday,51,December,2011
22/12/2011,19:00,"Briggate at McDonalds	",368,Thursday,51,December,2011
22/12/2011,20:00,"Briggate at McDonalds	",108,Thursday,51,December,2011
22/12/2011,21:00,"Briggate at McDonalds	",45,Thursday,51,December,2011
22/12/2011,22:00,"Briggate at McDonalds	",20,Thursday,51,December,2011
22/12/2011,23:00,"Briggate at McDonalds	",18,Thursday,51,December,2011
23/12/2011,00:00,"Briggate at McDonalds	",203,Friday,51,December,2011
23/12/2011,01:00,"Briggate at McDonalds	",214,Friday,51,December,2011
23/12/2011,02:00,"Briggate at McDonalds	",148,Friday,51,December,2011
23/12/2011,03:00,"Briggate at McDonalds	",98,Friday,51,December,2011
23/12/2011,04:00,"Briggate at McDonalds	",55,Friday,51,December,2011
23/12/2011,05:00,"Briggate at McDonalds	",4,Friday,51,December,2011
23/12/2011,06:00,"Briggate at McDonalds	",14,Friday,51,December,2011
23/12/2011,07:00,"Briggate at McDonalds	",22,Friday,51,December,2011
23/12/2011,08:00,"Briggate at McDonalds	",456,Friday,51,December,2011
23/12/2011,09:00,"Briggate at McDonalds	",768,Friday,51,December,2011
23/12/2011,10:00,"Briggate at McDonalds	",1210,Friday,51,December,2011
23/12/2011,11:00,"Briggate at McDonalds	",1711,Friday,51,December,2011
23/12/2011,12:00,"Briggate at McDonalds	",1708,Friday,51,December,2011
23/12/2011,13:00,"Briggate at McDonalds	",1790,Friday,51,December,2011
23/12/2011,14:00,"Briggate at McDonalds	",1808,Friday,51,December,2011
23/12/2011,15:00,"Briggate at McDonalds	",1989,Friday,51,December,2011
23/12/2011,16:00,"Briggate at McDonalds	",783,Friday,51,December,2011
23/12/2011,17:00,"Briggate at McDonalds	",613,Friday,51,December,2011
23/12/2011,18:00,"Briggate at McDonalds	",190,Friday,51,December,2011
23/12/2011,19:00,"Briggate at McDonalds	",88,Friday,51,December,2011
23/12/2011,20:00,"Briggate at McDonalds	",27,Friday,51,December,2011
23/12/2011,21:00,"Briggate at McDonalds	",84,Friday,51,December,2011
23/12/2011,22:00,"Briggate at McDonalds	",43,Friday,51,December,2011
23/12/2011,23:00,"Briggate at McDonalds	",41,Friday,51,December,2011
24/12/2011,00:00,"Briggate at McDonalds	",190,Saturday,51,December,2011
24/12/2011,01:00,"Briggate at McDonalds	",157,Saturday,51,December,2011
24/12/2011,02:00,"Briggate at McDonalds	",160,Saturday,51,December,2011
24/12/2011,03:00,"Briggate at McDonalds	",123,Saturday,51,December,2011
24/12/2011,04:00,"Briggate at McDonalds	",62,Saturday,51,December,2011
24/12/2011,05:00,"Briggate at McDonalds	",6,Saturday,51,December,2011
24/12/2011,06:00,"Briggate at McDonalds	",14,Saturday,51,December,2011
24/12/2011,07:00,"Briggate at McDonalds	",26,Saturday,51,December,2011
24/12/2011,08:00,"Briggate at McDonalds	",491,Saturday,51,December,2011
24/12/2011,09:00,"Briggate at McDonalds	",906,Saturday,51,December,2011
24/12/2011,10:00,"Briggate at McDonalds	",1350,Saturday,51,December,2011
24/12/2011,11:00,"Briggate at McDonalds	",1873,Saturday,51,December,2011
24/12/2011,12:00,"Briggate at McDonalds	",1880,Saturday,51,December,2011
24/12/2011,13:00,"Briggate at McDonalds	",2310,Saturday,51,December,2011
24/12/2011,14:00,"Briggate at McDonalds	",2168,Saturday,51,December,2011
24/12/2011,15:00,"Briggate at McDonalds	",2083,Saturday,51,December,2011
24/12/2011,16:00,"Briggate at McDonalds	",598,Saturday,51,December,2011
24/12/2011,17:00,"Briggate at McDonalds	",64,Saturday,51,December,2011
24/12/2011,18:00,"Briggate at McDonalds	",20,Saturday,51,December,2011
24/12/2011,19:00,"Briggate at McDonalds	",7,Saturday,51,December,2011
24/12/2011,20:00,"Briggate at McDonalds	",6,Saturday,51,December,2011
24/12/2011,21:00,"Briggate at McDonalds	",6,Saturday,51,December,2011
24/12/2011,22:00,"Briggate at McDonalds	",3,Saturday,51,December,2011
24/12/2011,23:00,"Briggate at McDonalds	",5,Saturday,51,December,2011
25/12/2011,00:00,"Briggate at McDonalds	",36,Sunday,51,December,2011
25/12/2011,01:00,"Briggate at McDonalds	",25,Sunday,51,December,2011
25/12/2011,02:00,"Briggate at McDonalds	",16,Sunday,51,December,2011
25/12/2011,03:00,"Briggate at McDonalds	",17,Sunday,51,December,2011
25/12/2011,04:00,"Briggate at McDonalds	",2,Sunday,51,December,2011
25/12/2011,05:00,"Briggate at McDonalds	",3,Sunday,51,December,2011
25/12/2011,06:00,"Briggate at McDonalds	",7,Sunday,51,December,2011
25/12/2011,07:00,"Briggate at McDonalds	",9,Sunday,51,December,2011
25/12/2011,08:00,"Briggate at McDonalds	",2,Sunday,51,December,2011
25/12/2011,09:00,"Briggate at McDonalds	",24,Sunday,51,December,2011
25/12/2011,10:00,"Briggate at McDonalds	",29,Sunday,51,December,2011
25/12/2011,11:00,"Briggate at McDonalds	",36,Sunday,51,December,2011
25/12/2011,12:00,"Briggate at McDonalds	",57,Sunday,51,December,2011
25/12/2011,13:00,"Briggate at McDonalds	",31,Sunday,51,December,2011
25/12/2011,14:00,"Briggate at McDonalds	",56,Sunday,51,December,2011
25/12/2011,15:00,"Briggate at McDonalds	",64,Sunday,51,December,2011
25/12/2011,16:00,"Briggate at McDonalds	",57,Sunday,51,December,2011
25/12/2011,17:00,"Briggate at McDonalds	",52,Sunday,51,December,2011
25/12/2011,18:00,"Briggate at McDonalds	",39,Sunday,51,December,2011
25/12/2011,19:00,"Briggate at McDonalds	",35,Sunday,51,December,2011
25/12/2011,20:00,"Briggate at McDonalds	",33,Sunday,51,December,2011
25/12/2011,21:00,"Briggate at McDonalds	",31,Sunday,51,December,2011
25/12/2011,22:00,"Briggate at McDonalds	",10,Sunday,51,December,2011
25/12/2011,23:00,"Briggate at McDonalds	",17,Sunday,51,December,2011
26/12/2011,00:00,"Briggate at McDonalds	",6,Monday,52,December,2011
26/12/2011,01:00,"Briggate at McDonalds	",0,Monday,52,December,2011
26/12/2011,02:00,"Briggate at McDonalds	",3,Monday,52,December,2011
26/12/2011,03:00,"Briggate at McDonalds	",8,Monday,52,December,2011
26/12/2011,04:00,"Briggate at McDonalds	",9,Monday,52,December,2011
26/12/2011,05:00,"Briggate at McDonalds	",24,Monday,52,December,2011
26/12/2011,06:00,"Briggate at McDonalds	",1,Monday,52,December,2011
26/12/2011,07:00,"Briggate at McDonalds	",48,Monday,52,December,2011
26/12/2011,08:00,"Briggate at McDonalds	",581,Monday,52,December,2011
26/12/2011,09:00,"Briggate at McDonalds	",1124,Monday,52,December,2011
26/12/2011,10:00,"Briggate at McDonalds	",1660,Monday,52,December,2011
26/12/2011,11:00,"Briggate at McDonalds	",1801,Monday,52,December,2011
26/12/2011,12:00,"Briggate at McDonalds	",609,Monday,52,December,2011
26/12/2011,13:00,"Briggate at McDonalds	",1593,Monday,52,December,2011
26/12/2011,14:00,"Briggate at McDonalds	",2029,Monday,52,December,2011
26/12/2011,15:00,"Briggate at McDonalds	",1974,Monday,52,December,2011
26/12/2011,16:00,"Briggate at McDonalds	",717,Monday,52,December,2011
26/12/2011,17:00,"Briggate at McDonalds	",374,Monday,52,December,2011
26/12/2011,18:00,"Briggate at McDonalds	",159,Monday,52,December,2011
26/12/2011,19:00,"Briggate at McDonalds	",35,Monday,52,December,2011
26/12/2011,20:00,"Briggate at McDonalds	",31,Monday,52,December,2011
26/12/2011,21:00,"Briggate at McDonalds	",33,Monday,52,December,2011
26/12/2011,22:00,"Briggate at McDonalds	",24,Monday,52,December,2011
26/12/2011,23:00,"Briggate at McDonalds	",24,Monday,52,December,2011
27/12/2011,00:00,"Briggate at McDonalds	",78,Tuesday,52,December,2011
27/12/2011,01:00,"Briggate at McDonalds	",112,Tuesday,52,December,2011
27/12/2011,02:00,"Briggate at McDonalds	",98,Tuesday,52,December,2011
27/12/2011,03:00,"Briggate at McDonalds	",105,Tuesday,52,December,2011
27/12/2011,04:00,"Briggate at McDonalds	",117,Tuesday,52,December,2011
27/12/2011,05:00,"Briggate at McDonalds	",12,Tuesday,52,December,2011
27/12/2011,06:00,"Briggate at McDonalds	",8,Tuesday,52,December,2011
27/12/2011,07:00,"Briggate at McDonalds	",19,Tuesday,52,December,2011
27/12/2011,08:00,"Briggate at McDonalds	",253,Tuesday,52,December,2011
27/12/2011,09:00,"Briggate at McDonalds	",596,Tuesday,52,December,2011
27/12/2011,10:00,"Briggate at McDonalds	",1201,Tuesday,52,December,2011
27/12/2011,11:00,"Briggate at McDonalds	",1767,Tuesday,52,December,2011
27/12/2011,12:00,"Briggate at McDonalds	",2091,Tuesday,52,December,2011
27/12/2011,13:00,"Briggate at McDonalds	",1650,Tuesday,52,December,2011
27/12/2011,14:00,"Briggate at McDonalds	",2125,Tuesday,52,December,2011
27/12/2011,15:00,"Briggate at McDonalds	",1938,Tuesday,52,December,2011
27/12/2011,16:00,"Briggate at McDonalds	",1342,Tuesday,52,December,2011
27/12/2011,17:00,"Briggate at McDonalds	",531,Tuesday,52,December,2011
27/12/2011,18:00,"Briggate at McDonalds	",240,Tuesday,52,December,2011
27/12/2011,19:00,"Briggate at McDonalds	",45,Tuesday,52,December,2011
27/12/2011,20:00,"Briggate at McDonalds	",2,Tuesday,52,December,2011
27/12/2011,21:00,"Briggate at McDonalds	",2,Tuesday,52,December,2011
27/12/2011,22:00,"Briggate at McDonalds	",6,Tuesday,52,December,2011
27/12/2011,23:00,"Briggate at McDonalds	",18,Tuesday,52,December,2011
28/12/2011,00:00,"Briggate at McDonalds	",73,Wednesday,52,December,2011
28/12/2011,01:00,"Briggate at McDonalds	",70,Wednesday,52,December,2011
28/12/2011,02:00,"Briggate at McDonalds	",75,Wednesday,52,December,2011
28/12/2011,03:00,"Briggate at McDonalds	",62,Wednesday,52,December,2011
28/12/2011,04:00,"Briggate at McDonalds	",37,Wednesday,52,December,2011
28/12/2011,05:00,"Briggate at McDonalds	",1,Wednesday,52,December,2011
28/12/2011,06:00,"Briggate at McDonalds	",27,Wednesday,52,December,2011
28/12/2011,07:00,"Briggate at McDonalds	",20,Wednesday,52,December,2011
28/12/2011,08:00,"Briggate at McDonalds	",299,Wednesday,52,December,2011
28/12/2011,09:00,"Briggate at McDonalds	",521,Wednesday,52,December,2011
28/12/2011,10:00,"Briggate at McDonalds	",1139,Wednesday,52,December,2011
28/12/2011,11:00,"Briggate at McDonalds	",1798,Wednesday,52,December,2011
28/12/2011,12:00,"Briggate at McDonalds	",2087,Wednesday,52,December,2011
28/12/2011,13:00,"Briggate at McDonalds	",2451,Wednesday,52,December,2011
28/12/2011,14:00,"Briggate at McDonalds	",2323,Wednesday,52,December,2011
28/12/2011,15:00,"Briggate at McDonalds	",2291,Wednesday,52,December,2011
28/12/2011,16:00,"Briggate at McDonalds	",1274,Wednesday,52,December,2011
28/12/2011,17:00,"Briggate at McDonalds	",683,Wednesday,52,December,2011
28/12/2011,18:00,"Briggate at McDonalds	",253,Wednesday,52,December,2011
28/12/2011,19:00,"Briggate at McDonalds	",82,Wednesday,52,December,2011
28/12/2011,20:00,"Briggate at McDonalds	",9,Wednesday,52,December,2011
28/12/2011,21:00,"Briggate at McDonalds	",48,Wednesday,52,December,2011
28/12/2011,22:00,"Briggate at McDonalds	",24,Wednesday,52,December,2011
28/12/2011,23:00,"Briggate at McDonalds	",13,Wednesday,52,December,2011
29/12/2011,00:00,"Briggate at McDonalds	",53,Thursday,52,December,2011
29/12/2011,01:00,"Briggate at McDonalds	",36,Thursday,52,December,2011
29/12/2011,02:00,"Briggate at McDonalds	",32,Thursday,52,December,2011
29/12/2011,03:00,"Briggate at McDonalds	",23,Thursday,52,December,2011
29/12/2011,04:00,"Briggate at McDonalds	",15,Thursday,52,December,2011
29/12/2011,05:00,"Briggate at McDonalds	",1,Thursday,52,December,2011
29/12/2011,06:00,"Briggate at McDonalds	",27,Thursday,52,December,2011
29/12/2011,07:00,"Briggate at McDonalds	",20,Thursday,52,December,2011
29/12/2011,08:00,"Briggate at McDonalds	",235,Thursday,52,December,2011
29/12/2011,09:00,"Briggate at McDonalds	",475,Thursday,52,December,2011
29/12/2011,10:00,"Briggate at McDonalds	",938,Thursday,52,December,2011
29/12/2011,11:00,"Briggate at McDonalds	",1235,Thursday,52,December,2011
29/12/2011,12:00,"Briggate at McDonalds	",1778,Thursday,52,December,2011
29/12/2011,13:00,"Briggate at McDonalds	",1754,Thursday,52,December,2011
29/12/2011,14:00,"Briggate at McDonalds	",1780,Thursday,52,December,2011
29/12/2011,15:00,"Briggate at McDonalds	",1764,Thursday,52,December,2011
29/12/2011,16:00,"Briggate at McDonalds	",763,Thursday,52,December,2011
29/12/2011,17:00,"Briggate at McDonalds	",437,Thursday,52,December,2011
29/12/2011,18:00,"Briggate at McDonalds	",275,Thursday,52,December,2011
29/12/2011,19:00,"Briggate at McDonalds	",54,Thursday,52,December,2011
29/12/2011,20:00,"Briggate at McDonalds	",22,Thursday,52,December,2011
29/12/2011,21:00,"Briggate at McDonalds	",63,Thursday,52,December,2011
29/12/2011,22:00,"Briggate at McDonalds	",23,Thursday,52,December,2011
29/12/2011,23:00,"Briggate at McDonalds	",25,Thursday,52,December,2011
30/12/2011,00:00,"Briggate at McDonalds	",112,Friday,52,December,2011
30/12/2011,01:00,"Briggate at McDonalds	",94,Friday,52,December,2011
30/12/2011,02:00,"Briggate at McDonalds	",84,Friday,52,December,2011
30/12/2011,03:00,"Briggate at McDonalds	",94,Friday,52,December,2011
30/12/2011,04:00,"Briggate at McDonalds	",50,Friday,52,December,2011
30/12/2011,05:00,"Briggate at McDonalds	",3,Friday,52,December,2011
30/12/2011,06:00,"Briggate at McDonalds	",29,Friday,52,December,2011
30/12/2011,07:00,"Briggate at McDonalds	",34,Friday,52,December,2011
30/12/2011,08:00,"Briggate at McDonalds	",354,Friday,52,December,2011
30/12/2011,09:00,"Briggate at McDonalds	",631,Friday,52,December,2011
30/12/2011,10:00,"Briggate at McDonalds	",1248,Friday,52,December,2011
30/12/2011,11:00,"Briggate at McDonalds	",1896,Friday,52,December,2011
30/12/2011,12:00,"Briggate at McDonalds	",2009,Friday,52,December,2011
30/12/2011,13:00,"Briggate at McDonalds	",1724,Friday,52,December,2011
30/12/2011,14:00,"Briggate at McDonalds	",1653,Friday,52,December,2011
30/12/2011,15:00,"Briggate at McDonalds	",1757,Friday,52,December,2011
30/12/2011,16:00,"Briggate at McDonalds	",682,Friday,52,December,2011
30/12/2011,17:00,"Briggate at McDonalds	",417,Friday,52,December,2011
30/12/2011,18:00,"Briggate at McDonalds	",104,Friday,52,December,2011
30/12/2011,19:00,"Briggate at McDonalds	",29,Friday,52,December,2011
